rank	gene_id	symbol	mean_tpm	var_log2tpm
4396	ENSG00000182670	TTC3	27.375	0.3429
4397	ENSG00000155096	AZIN1	3.629	0.3426
4398	ENSG00000087008	ACOX3	8.511	0.3424
4399	ENSG00000126368	NR1D1	3.411	0.3423
4400	ENSG00000101972	STAG2	26.31	0.3422
4401	ENSG00000271303	SRXN1	31.15	0.342
4402	ENSG00000148219	ASTN2	1.304	0.342
4403	ENSG00000168505	GBX2	4.151	0.342
4404	ENSG00000137880	GCHFR	25.081	0.3419
4405	ENSG00000121989	ACVR2A	4.108	0.3419
4406	ENSG00000131831	RAI2	2.427	0.3419
4407	ENSG00000184058	TBX1	53.233	0.3418
4408	ENSG00000104723	TUSC3	10.31	0.3417
4409	ENSG00000158457	TSPAN33	42.172	0.3417
4410	ENSG00000134253	TRIM45	3.551	0.3416
4411	ENSG00000185829	ARL17A	18.059	0.3413
4412	ENSG00000130304	SLC27A1	2.831	0.3412
4413	ENSG00000117155	SSX2IP	3.521	0.3412
4414	ENSG00000104427	ZC2HC1A	1.374	0.3411
4415	ENSG00000136044	APPL2	6.902	0.3411
4416	ENSG00000128923	MINDY2	8.603	0.3409
4417	ENSG00000127124	HIVEP3	1.938	0.3408
4418	ENSG00000104957	YJU2B	65.04	0.3408
4419	ENSG00000139263	LRIG3	3.059	0.3408
4420	ENSG00000138829	FBN2	2.576	0.3406
4421	ENSG00000104613	INTS10	77.848	0.3406
4422	ENSG00000183828	NUDT14	22.452	0.3403
4423	ENSG00000090661	CERS4	20.606	0.3402
4424	ENSG00000170949	ZNF160	7.422	0.3402
4425	ENSG00000186063	AIDA	6.988	0.34
4426	ENSG00000088854	DNAAF9	2.897	0.3398
4427	ENSG00000144674	GOLGA4	14.681	0.3395
4428	ENSG00000167264	DUS2	27.023	0.3395
4429	ENSG00000197375	SLC22A5	4.791	0.3394
4430	ENSG00000126261	UBA2	70.792	0.3393
4431	ENSG00000105664	COMP	3.046	0.3393
4432	ENSG00000154127	UBASH3B	1.368	0.3393
4433	ENSG00000109906	ZBTB16	2.828	0.3392
4434	ENSG00000130544	ZNF557	5.214	0.3392
4435	ENSG00000197943	PLCG2	3.833	0.3392
4436	ENSG00000131650	KREMEN2	3.645	0.3392
4437	ENSG00000187609	EXD3	10.273	0.339
4438	ENSG00000184307	ZDHHC23	1.65	0.3389
4439	ENSG00000196535	MYO18A	61.404	0.3389
4440	ENSG00000171227	TMEM37	3.619	0.3388
4441	ENSG00000121101	TEX14	1.011	0.3387
4442	ENSG00000137171	KLC4	37.283	0.3387
4443	ENSG00000015676	NUDCD3	24.22	0.3386
4444	ENSG00000056097	ZFR	18.048	0.3384
4445	ENSG00000138617	PARP16	9.651	0.3382
4446	ENSG00000168077	SCARA3	2.344	0.3381
4447	ENSG00000012048	BRCA1	34.165	0.3381
4448	ENSG00000072415	PALS1	3.782	0.3381
4449	ENSG00000123411	IKZF4	1.53	0.3379
4450	ENSG00000113593	PPWD1	32.468	0.3379
4451	ENSG00000182985	CADM1	45.635	0.3378
4452	ENSG00000138069	RAB1A	57.788	0.3377
4453	ENSG00000166261	ZNF202	6.994	0.3376
4454	ENSG00000189362	NEMP2	1.141	0.3375
4455	ENSG00000181135	ZNF707	27.939	0.3374
4456	ENSG00000100644	HIF1A	5.006	0.3374
4457	ENSG00000085365	SCAMP1	2.957	0.3373
4458	ENSG00000197256	KANK2	42.186	0.3373
4459	ENSG00000112182	BACH2	1.374	0.3373
4460	ENSG00000104691	UBXN8	31.944	0.3372
4461	ENSG00000073969	NSF	4.538	0.3371
4462	ENSG00000033030	ZCCHC8	3.861	0.337
4463	ENSG00000070367	EXOC5	13.296	0.3367
4464	ENSG00000185361	TNFAIP8L1	5.379	0.3366
4465	ENSG00000140992	PDPK1	14.715	0.3366
4466	ENSG00000087085	ACHE	1.163	0.3366
4467	ENSG00000149761	NUDT22	54.044	0.3364
4468	ENSG00000183765	CHEK2	39.973	0.3363
4469	ENSG00000103064	SLC7A6	7.406	0.3363
4470	ENSG00000100345	MYH9	373.492	0.3362
4471	ENSG00000167371	PRRT2	4.415	0.3362
4472	ENSG00000140157	NIPA2	18.074	0.3361
4473	ENSG00000196150	ZNF250	10.433	0.3361
4474	ENSG00000182175	RGMA	7.171	0.3361
4475	ENSG00000122912	SLC25A16	3.051	0.336
4476	ENSG00000156411	ATP5MJ	111.208	0.3359
4477	ENSG00000154914	USP43	1.251	0.3356
4478	ENSG00000183426	NPIPA1	14.994	0.3356
4479	ENSG00000165338	HECTD2	1.748	0.3355
4480	ENSG00000052126	PLEKHA5	8.591	0.3355
4481	ENSG00000152683	SLC30A6	3.756	0.3355
4482	ENSG00000188878	FBF1	27.309	0.3355
4483	ENSG00000072110	ACTN1	89.754	0.3354
4484	ENSG00000131187	F12	10.666	0.3352
4485	ENSG00000140830	TXNL4B	11.691	0.3352
4486	ENSG00000108375	RNF43	6.372	0.3352
4487	ENSG00000069702	TGFBR3	2.471	0.335
4488	ENSG00000132821	VSTM2L	1.76	0.335
4489	ENSG00000074695	LMAN1	15.757	0.3349
4490	ENSG00000170381	SEMA3E	1.316	0.3349
4491	ENSG00000117122	MFAP2	57.456	0.3348
4492	ENSG00000006377	DLX6	6.276	0.3347
4493	ENSG00000123353	ORMDL2	4.891	0.3347
4494	ENSG00000102935	ZNF423	1.503	0.3347
4495	ENSG00000181404	WASHC1	74.466	0.3346
4496	ENSG00000122550	KLHL7	47.578	0.3346
4497	ENSG00000128791	TWSG1	5.838	0.3345
4498	ENSG00000142892	PIGK	2.772	0.3344
4499	ENSG00000198604	BAZ1A	97.132	0.3344
4500	ENSG00000151718	WWC2	10.977	0.3344
4501	ENSG00000162624	LHX8	1.684	0.3342
4502	ENSG00000123595	RAB9A	21.459	0.3338
4503	ENSG00000122482	ZNF644	12.858	0.3336
4504	ENSG00000197696	NMB	32.331	0.3333
4505	ENSG00000101883	RHOXF1	7.593	0.3333
4506	ENSG00000173258	ZNF483	1.445	0.3332
4507	ENSG00000163520	FBLN2	1.166	0.3332
4508	ENSG00000241489	ENSG00000241489	1.857	0.3332
4509	ENSG00000131188	PRR7	43.446	0.333
4510	ENSG00000087095	NLK	4.395	0.3329
4511	ENSG00000284308	C2orf81	1.452	0.3328
4512	ENSG00000179943	FIZ1	6.438	0.3327
4513	ENSG00000100519	PSMC6	12.257	0.3327
4514	ENSG00000138777	PPA2	34.384	0.3326
4515	ENSG00000068796	KIF2A	8.802	0.3326
4516	ENSG00000165475	CRYL1	5.108	0.3325
4517	ENSG00000123213	NLN	12.096	0.3325
4518	ENSG00000119402	FBXW2	8.4	0.3324
4519	ENSG00000171223	JUNB	14.037	0.3323
4520	ENSG00000160285	LSS	20.623	0.3322
4521	ENSG00000278662	GOLGA6L10	15.084	0.3322
4522	ENSG00000136158	SPRY2	4.116	0.3321
4523	ENSG00000162341	TPCN2	6.868	0.332
4524	ENSG00000044459	CNTLN	14.635	0.3319
4525	ENSG00000165714	BORCS5	2.764	0.3317
4526	ENSG00000145860	RNF145	5.178	0.3316
4527	ENSG00000109674	NEIL3	4.515	0.3315
4528	ENSG00000183856	IQGAP3	7.16	0.3314
4529	ENSG00000112304	ACOT13	5.615	0.3313
4530	ENSG00000138600	SPPL2A	1.774	0.3313
4531	ENSG00000110871	COQ5	66.728	0.3312
4532	ENSG00000180801	ARSJ	1.738	0.3311
4533	ENSG00000119599	DCAF4	17.5	0.3311
4534	ENSG00000100376	FAM118A	76.964	0.3309
4535	ENSG00000130830	MPP1	34.629	0.3309
4536	ENSG00000185339	TCN2	2.199	0.3309
4537	ENSG00000188313	PLSCR1	10.962	0.3308
4538	ENSG00000077713	SLC25A43	2.38	0.3307
4539	ENSG00000108187	PBLD	3.128	0.3305
4540	ENSG00000070404	FSTL3	7.924	0.3305
4541	ENSG00000117650	NEK2	19.536	0.3305
4542	ENSG00000135622	SEMA4F	2.623	0.3305
4543	ENSG00000204128	C2orf72	2.01	0.3304
4544	ENSG00000170989	S1PR1	1.024	0.3304
4545	ENSG00000131378	RFTN1	4.36	0.3303
4546	ENSG00000162636	EEIG2	2.196	0.3302
4547	ENSG00000083896	YTHDC1	299.301	0.3302
4548	ENSG00000108588	CCDC47	35.635	0.3302
4549	ENSG00000176783	RUFY1	126.305	0.33
4550	ENSG00000100711	ZFYVE21	29.674	0.3299
4551	ENSG00000179859	RNF227	39.377	0.3299
4552	ENSG00000169955	ZNF747	17.746	0.3298
4553	ENSG00000010404	IDS	4.5	0.3298
4554	ENSG00000118507	AKAP7	4.94	0.3298
4555	ENSG00000171928	TVP23B	3.118	0.3298
4556	ENSG00000166887	VPS39	9.659	0.3297
4557	ENSG00000180447	GAS1	8.608	0.3296
4558	ENSG00000168228	ZCCHC4	7.791	0.3295
4559	ENSG00000204954	UQCC6	45.467	0.3294
4560	ENSG00000126216	TUBGCP3	10.72	0.3294
4561	ENSG00000204120	GIGYF2	50.449	0.3293
4562	ENSG00000131503	ANKHD1	36.575	0.3293
4563	ENSG00000182141	ZNF708	3.202	0.3292
4564	ENSG00000127125	PPCS	29.452	0.329
4565	ENSG00000130283	GDF1	4.365	0.329
4566	ENSG00000120693	SMAD9	3.103	0.3289
4567	ENSG00000240771	ARHGEF25	45.895	0.3288
4568	ENSG00000137266	SLC22A23	4.028	0.3286
4569	ENSG00000224470	ATXN1L	3.051	0.3286
4570	ENSG00000174276	ZNHIT2	161.377	0.3286
4571	ENSG00000112419	PHACTR2	14.268	0.3283
4572	ENSG00000175106	TVP23C	9.819	0.3283
4573	ENSG00000096654	ZNF184	1.375	0.3282
4574	ENSG00000186866	POFUT2	20.526	0.328
4575	ENSG00000182117	NOP10	34.735	0.328
4576	ENSG00000131508	UBE2D2	42.374	0.328
4577	ENSG00000141232	TOB1	8.919	0.328
4578	ENSG00000119411	BSPRY	1.496	0.3277
4579	ENSG00000108510	MED13	1.616	0.3277
4580	ENSG00000166734	GOLM2	32.279	0.3276
4581	ENSG00000143756	FBXO28	12.472	0.3276
4582	ENSG00000119396	RAB14	6.178	0.3275
4583	ENSG00000170270	GON7	11.08	0.3274
4584	ENSG00000156973	PDE6D	23.6	0.3274
4585	ENSG00000151491	EPS8	2.874	0.3274
4586	ENSG00000162928	PEX13	8.031	0.3273
4587	ENSG00000170364	SETMAR	2.862	0.327
4588	ENSG00000005700	IBTK	1.95	0.327
4589	ENSG00000188419	CHM	1.316	0.3269
4590	ENSG00000101911	PRPS2	33.188	0.3269
4591	ENSG00000075089	ACTR6	5.305	0.3268
4592	ENSG00000065911	MTHFD2	35.403	0.3266
4593	ENSG00000134255	CEPT1	5.426	0.3265
4594	ENSG00000095587	TLL2	1.268	0.3264
4595	ENSG00000167680	SEMA6B	1.512	0.326
4596	ENSG00000004399	PLXND1	15.347	0.326
4597	ENSG00000180329	CCDC43	43.077	0.326
4598	ENSG00000119723	COQ6	10.123	0.326
4599	ENSG00000141446	ESCO1	4.006	0.326
4600	ENSG00000139684	ESD	11.915	0.3259
4601	ENSG00000149679	CABLES2	5.972	0.3259
4602	ENSG00000182372	CLN8	6.185	0.3259
4603	ENSG00000143437	ARNT	13.15	0.3259
4604	ENSG00000179021	C3orf38	3.745	0.3257
4605	ENSG00000146376	ARHGAP18	1.06	0.3257
4606	ENSG00000106355	LSM5	22.18	0.3254
4607	ENSG00000173442	EHBP1L1	3.872	0.3254
4608	ENSG00000107362	ABHD17B	3.584	0.3253
4609	ENSG00000101746	NOL4	1.093	0.3253
4610	ENSG00000033100	CHPF2	18.873	0.3251
4611	ENSG00000183691	NOG	1.951	0.3251
4612	ENSG00000205189	ZBTB10	4.305	0.3249
4613	ENSG00000166821	PEX11A	4.348	0.3249
4614	ENSG00000167779	IGFBP6	8.873	0.3249
4615	ENSG00000182400	TRAPPC6B	29.032	0.3248
4616	ENSG00000133878	DUSP26	2.407	0.3248
4617	ENSG00000140092	FBLN5	6.713	0.3248
4618	ENSG00000151348	EXT2	7.481	0.3246
4619	ENSG00000115365	LANCL1	1.615	0.3246
4620	ENSG00000104219	ZDHHC2	1.056	0.3246
4621	ENSG00000108423	TUBD1	7.423	0.3245
4622	ENSG00000135333	EPHA7	2.798	0.3245
4623	ENSG00000115866	DARS1	78.331	0.3244
4624	ENSG00000163624	CDS1	3.466	0.3244
4625	ENSG00000131779	PEX11B	6.79	0.3243
4626	ENSG00000185621	LMLN	1.442	0.3243
4627	ENSG00000178104	PDE4DIP	13.565	0.3242
4628	ENSG00000166579	NDEL1	16.013	0.3241
4629	ENSG00000116062	MSH6	20.623	0.3241
4630	ENSG00000106537	TSPAN13	5.532	0.3241
4631	ENSG00000105426	PTPRS	71.749	0.3238
4632	ENSG00000130147	SH3BP4	8.66	0.3236
4633	ENSG00000141750	STAC2	2.867	0.3234
4634	ENSG00000124067	SLC12A4	14.177	0.3233
4635	ENSG00000172239	PAIP1	12.521	0.3232
4636	ENSG00000152556	PFKM	43.857	0.3231
4637	ENSG00000048991	R3HDM1	21.356	0.323
4638	ENSG00000182168	UNC5C	1.781	0.3229
4639	ENSG00000187735	TCEA1	124.083	0.3229
4640	ENSG00000113742	CPEB4	1.872	0.3226
4641	ENSG00000143374	TARS2	311.384	0.3226
4642	ENSG00000183044	ABAT	3.894	0.3226
4643	ENSG00000106052	TAX1BP1	20.79	0.3226
4644	ENSG00000146555	SDK1	7.089	0.3226
4645	ENSG00000156398	SFXN2	11.635	0.3225
4646	ENSG00000102981	PARD6A	3.57	0.3224
4647	ENSG00000147642	SYBU	5.507	0.3224
4648	ENSG00000264058	ENSG00000264058	1.041	0.3222
4649	ENSG00000197299	BLM	23.152	0.3221
4650	ENSG00000156802	ATAD2	4.786	0.322
4651	ENSG00000151748	SAV1	17.389	0.3219
4652	ENSG00000053747	LAMA3	4.01	0.3219
4653	ENSG00000160972	PPP1R16A	25.306	0.3219
4654	ENSG00000254536	ENSG00000254536	2.951	0.3219
4655	ENSG00000173818	ENDOV	30.178	0.3218
4656	ENSG00000114737	CISH	2.861	0.3216
4657	ENSG00000196372	ASB13	32.275	0.3215
4658	ENSG00000100784	RPS6KA5	4.959	0.3214
4659	ENSG00000126217	MCF2L	3.29	0.3214
4660	ENSG00000163138	PACRGL	22.72	0.3213
4661	ENSG00000172409	CLP1	6.744	0.3212
4662	ENSG00000166851	PLK1	116.746	0.3212
4663	ENSG00000145740	SLC30A5	41.122	0.3211
4664	ENSG00000125388	GRK4	7.55	0.321
4665	ENSG00000213780	GTF2H4	36.495	0.321
4666	ENSG00000121413	ZSCAN18	5.369	0.321
4667	ENSG00000141252	VPS53	28.058	0.3209
4668	ENSG00000136560	TANK	10.917	0.3209
4669	ENSG00000123689	G0S2	37.784	0.3209
4670	ENSG00000153898	MCOLN2	4.278	0.3207
4671	ENSG00000225190	PLEKHM1	10.985	0.3207
4672	ENSG00000196236	XPNPEP3	8.36	0.3205
4673	ENSG00000158863	FHIP2B	12.605	0.3203
4674	ENSG00000158711	ELK4	1.363	0.3203
4675	ENSG00000171456	ASXL1	23.379	0.3203
4676	ENSG00000096070	BRPF3	14.59	0.3203
4677	ENSG00000130224	LRCH2	1.752	0.3201
4678	ENSG00000112541	PDE10A	1.487	0.3201
4679	ENSG00000151014	NOCT	11.964	0.3201
4680	ENSG00000085511	MAP3K4	6.213	0.32
4681	ENSG00000204186	ZDBF2	1.168	0.32
4682	ENSG00000162542	TMCO4	6.923	0.32
4683	ENSG00000101413	RPRD1B	11.07	0.3199
4684	ENSG00000146247	PHIP	19.373	0.3198
4685	ENSG00000132781	MUTYH	32.036	0.3198
4686	ENSG00000116574	RHOU	7.076	0.3197
4687	ENSG00000176454	LPCAT4	17.724	0.3197
4688	ENSG00000118508	RAB32	9.143	0.3196
4689	ENSG00000117791	MTARC2	3.822	0.3195
4690	ENSG00000186635	ARAP1	43.706	0.3194
4691	ENSG00000096401	CDC5L	13.417	0.3192
4692	ENSG00000197323	TRIM33	4.046	0.3191
4693	ENSG00000023041	ZDHHC6	10.477	0.3191
4694	ENSG00000065883	CDK13	13.766	0.319
4695	ENSG00000007968	E2F2	17.434	0.319
4696	ENSG00000170571	EMB	2.466	0.3189
4697	ENSG00000170468	RIOX1	1.798	0.3189
4698	ENSG00000242574	HLA-DMB	2.435	0.3189
4699	ENSG00000134138	MEIS2	22.776	0.3187
4700	ENSG00000175573	C11orf68	8.18	0.3187
4701	ENSG00000081087	OSTM1	3.455	0.3187
4702	ENSG00000138111	MFSD13A	21.833	0.3187
4703	ENSG00000105662	CRTC1	33.519	0.3186
4704	ENSG00000155508	CNOT8	28.286	0.3185
4705	ENSG00000235106	BRD3OS	7.335	0.3185
4706	ENSG00000165410	CFL2	14.397	0.3184
4707	ENSG00000091947	TMEM101	157.63	0.3183
4708	ENSG00000143416	SELENBP1	10.368	0.3182
4709	ENSG00000106125	MINDY4	3.123	0.3182
4710	ENSG00000179314	WSCD1	9.281	0.3181
4711	ENSG00000241839	PLEKHO2	2.2	0.3181
4712	ENSG00000132950	ZMYM5	3.17	0.318
4713	ENSG00000112319	EYA4	3.821	0.318
4714	ENSG00000143382	ADAMTSL4	1.022	0.318
4715	ENSG00000104883	PEX11G	15.04	0.3179
4716	ENSG00000151292	CSNK1G3	9.596	0.3179
4717	ENSG00000173273	TNKS	1.987	0.3178
4718	ENSG00000039319	ZFYVE16	1.85	0.3177
4719	ENSG00000278023	RDM1	14.658	0.3176
4720	ENSG00000136371	MTHFS	29.404	0.3176
4721	ENSG00000267001	ENSG00000267001	35.817	0.3176
4722	ENSG00000144567	RETREG2	32.315	0.3175
4723	ENSG00000197381	ADARB1	13.971	0.3175
4724	ENSG00000142082	SIRT3	10.333	0.3174
4725	ENSG00000140259	MFAP1	17.43	0.3174
4726	ENSG00000106689	LHX2	3.286	0.3173
4727	ENSG00000160679	CHTOP	629.596	0.3173
4728	ENSG00000196072	BLOC1S2	9.893	0.3173
4729	ENSG00000100281	HMGXB4	139.367	0.3173
4730	ENSG00000113597	TRAPPC13	3.898	0.3172
4731	ENSG00000158161	EYA3	3.882	0.3171
4732	ENSG00000113272	THG1L	16.47	0.3171
4733	ENSG00000114988	LMAN2L	9.294	0.3171
4734	ENSG00000174842	GLMN	6.053	0.317
4735	ENSG00000187266	EPOR	2.294	0.3168
4736	ENSG00000254093	PINX1	147.402	0.3168
4737	ENSG00000113318	MSH3	21.182	0.3168
4738	ENSG00000171302	CANT1	20.166	0.3168
4739	ENSG00000128602	SMO	21.585	0.3167
4740	ENSG00000181045	SLC26A11	14.626	0.3167
4741	ENSG00000166848	TERF2IP	97.348	0.3166
4742	ENSG00000182919	C11orf54	1.86	0.3166
4743	ENSG00000205143	ARID3C	1.155	0.3166
4744	ENSG00000117318	ID3	179.242	0.3165
4745	ENSG00000129083	COPB1	14.828	0.3165
4746	ENSG00000111300	NAA25	3.776	0.3165
4747	ENSG00000219481	NBPF1	4.954	0.3165
4748	ENSG00000123643	SLC36A1	2.987	0.3164
4749	ENSG00000163166	IWS1	61.338	0.3163
4750	ENSG00000092096	SLC22A17	5.776	0.3163
4751	ENSG00000288675	PANO1	2.809	0.3162
4752	ENSG00000135387	CAPRIN1	131.318	0.316
4753	ENSG00000170653	ATF7	16.881	0.316
4754	ENSG00000085721	RRN3	16.341	0.3159
4755	ENSG00000205659	LIN52	10.234	0.3158
4756	ENSG00000106031	HOXA13	3.514	0.3158
4757	ENSG00000173264	GPR137	57.711	0.3158
4758	ENSG00000158458	NRG2	15.308	0.3158
4759	ENSG00000164332	UBLCP1	5.276	0.3158
4760	ENSG00000166823	MESP1	21.637	0.3157
4761	ENSG00000176907	TCIM	3.861	0.3155
4762	ENSG00000103671	TRIP4	9.333	0.3154
4763	ENSG00000121900	TMEM54	23.663	0.3154
4764	ENSG00000081721	DUSP12	21.198	0.3151
4765	ENSG00000198807	PAX9	1.69	0.3151
4766	ENSG00000163904	SENP2	42.788	0.315
4767	ENSG00000138604	GLCE	3.355	0.315
4768	ENSG00000148344	PTGES	9.49	0.315
4769	ENSG00000162591	MEGF6	1.247	0.3148
4770	ENSG00000059588	TARBP1	21.286	0.3147
4771	ENSG00000148835	TAF5	4.951	0.3146
4772	ENSG00000196712	NF1	4.736	0.3146
4773	ENSG00000243725	TTC4	19.892	0.3144
4774	ENSG00000134508	CABLES1	47.32	0.3143
4775	ENSG00000126870	DYNC2I1	413.716	0.3142
4776	ENSG00000068724	TTC7A	6.113	0.3141
4777	ENSG00000103194	USP10	34.315	0.3139
4778	ENSG00000158092	NCK1	7.587	0.3139
4779	ENSG00000133704	IPO8	19.306	0.3138
4780	ENSG00000101447	FAM83D	7.896	0.3138
4781	ENSG00000172500	FIBP	99.805	0.3138
4782	ENSG00000144597	EAF1	6.707	0.3137
4783	ENSG00000020426	MNAT1	49.983	0.3137
4784	ENSG00000272047	GTF2H5	34.055	0.3136
4785	ENSG00000260007	ENSG00000260007	18.273	0.3136
4786	ENSG00000138136	LBX1	3.673	0.3135
4787	ENSG00000183060	LYSMD4	6.127	0.3134
4788	ENSG00000118523	CCN2	1.007	0.3134
4789	ENSG00000213889	PPM1N	28.499	0.3133
4790	ENSG00000138650	PCDH10	5.225	0.3133
4791	ENSG00000163508	EOMES	3.165	0.3132
4792	ENSG00000204516	MICB	2.164	0.3131
4793	ENSG00000068097	HEATR6	9.813	0.3131
4794	ENSG00000137845	ADAM10	28.111	0.313
4795	ENSG00000152457	DCLRE1C	4.023	0.3129
4796	ENSG00000170153	RNF150	1.945	0.3129
4797	ENSG00000116863	ADPRS	74.172	0.3128
4798	ENSG00000160959	LRRC14	29.835	0.3126
4799	ENSG00000124140	SLC12A5	42.772	0.3125
4800	ENSG00000188211	NCR3LG1	4.931	0.3125
4801	ENSG00000131013	PPIL4	20.253	0.3125
4802	ENSG00000105829	BET1	30.495	0.3121
4803	ENSG00000100949	RABGGTA	43.776	0.312
4804	ENSG00000205476	CCDC85C	50.812	0.312
4805	ENSG00000155090	KLF10	4.082	0.3119
4806	ENSG00000010539	ZNF200	3.847	0.3119
4807	ENSG00000173402	DAG1	17.572	0.3119
4808	ENSG00000156876	SASS6	5.124	0.3119
4809	ENSG00000188647	PTAR1	1.16	0.3118
4810	ENSG00000152767	FARP1	14.561	0.3118
4811	ENSG00000111371	SLC38A1	4.869	0.3118
4812	ENSG00000090905	TNRC6A	94.691	0.3115
4813	ENSG00000155666	KDM8	7.911	0.3115
4814	ENSG00000139233	LLPH	30.268	0.3114
4815	ENSG00000181481	RNF135	10.523	0.3113
4816	ENSG00000263956	NBPF11	7.428	0.3111
4817	ENSG00000160336	ZNF761	5.686	0.3111
4818	ENSG00000002919	SNX11	9.938	0.311
4819	ENSG00000111261	MANSC1	2.728	0.311
4820	ENSG00000091490	SEL1L3	2.575	0.311
4821	ENSG00000087206	UIMC1	44.204	0.3108
4822	ENSG00000165030	NFIL3	1.867	0.3108
4823	ENSG00000104299	INTS9	6.201	0.3107
4824	ENSG00000005339	CREBBP	20.949	0.3106
4825	ENSG00000214336	FOXI3	1.438	0.3106
4826	ENSG00000186318	BACE1	6.837	0.3106
4827	ENSG00000185000	DGAT1	14.734	0.3106
4828	ENSG00000133627	ACTR3B	12.35	0.3106
4829	ENSG00000115827	DCAF17	2.445	0.3105
4830	ENSG00000175832	ETV4	1.06	0.3104
4831	ENSG00000138614	INTS14	18.454	0.3103
4832	ENSG00000182612	TSPAN10	5.933	0.3102
4833	ENSG00000235750	KIAA0040	2.634	0.3102
4834	ENSG00000174989	FBXW8	6.876	0.3102
4835	ENSG00000150477	KIAA1328	5.213	0.3102
4836	ENSG00000117000	RLF	1.352	0.3099
4837	ENSG00000182580	EPHB3	5.109	0.3099
4838	ENSG00000171204	TMEM126B	16.666	0.3099
4839	ENSG00000196584	XRCC2	17.928	0.3099
4840	ENSG00000179933	C14orf119	4.659	0.3099
4841	ENSG00000133112	TPT1	705.885	0.3098
4842	ENSG00000165238	WNK2	81.499	0.3097
4843	ENSG00000152147	GEMIN6	26.322	0.3095
4844	ENSG00000133028	SCO1	100.926	0.3091
4845	ENSG00000176055	MBLAC2	1.111	0.3091
4846	ENSG00000198919	DZIP3	11.132	0.3091
4847	ENSG00000132286	TIMM10B	29.215	0.309
4848	ENSG00000173889	PHC3	1.036	0.309
4849	ENSG00000109265	CRACD	11.52	0.309
4850	ENSG00000184304	PRKD1	2.827	0.309
4851	ENSG00000116117	PARD3B	2.53	0.309
4852	ENSG00000109944	JHY	3.024	0.3086
4853	ENSG00000108094	CUL2	4.98	0.3086
4854	ENSG00000124532	MRS2	12.054	0.3085
4855	ENSG00000106852	LHX6	2.535	0.3085
4856	ENSG00000156831	NSMCE2	15.273	0.3084
4857	ENSG00000146085	MMUT	2.229	0.3084
4858	ENSG00000119655	NPC2	81.017	0.3084
4859	ENSG00000180304	OAZ2	208.219	0.3084
4860	ENSG00000182923	CEP63	10.208	0.3083
4861	ENSG00000141198	TOM1L1	4.344	0.3082
4862	ENSG00000147894	C9orf72	1.041	0.3081
4863	ENSG00000243156	MICAL3	23.594	0.3081
4864	ENSG00000101665	SMAD7	12.078	0.308
4865	ENSG00000151923	TIAL1	30.014	0.308
4866	ENSG00000107105	ELAVL2	1.649	0.3079
4867	ENSG00000163162	RNF149	9.778	0.3079
4868	ENSG00000047188	YTHDC2	2.524	0.3078
4869	ENSG00000123358	NR4A1	10.976	0.3078
4870	ENSG00000197961	ZNF121	7.164	0.3078
4871	ENSG00000184378	ACTRT3	1.186	0.3078
4872	ENSG00000167447	SMG8	4.048	0.3077
4873	ENSG00000133131	MORC4	3.416	0.3077
4874	ENSG00000173715	TOP6BL	6.67	0.3074
4875	ENSG00000137831	UACA	8.629	0.3073
4876	ENSG00000235863	B3GALT4	1.051	0.3069
4877	ENSG00000120318	ARAP3	1.233	0.3069
4878	ENSG00000196968	FUT11	12.36	0.3068
4879	ENSG00000147862	NFIB	4.092	0.3068
4880	ENSG00000181544	FANCB	1.069	0.3067
4881	ENSG00000123739	PLA2G12A	11.052	0.3067
4882	ENSG00000076356	PLXNA2	4.205	0.3066
4883	ENSG00000152193	OBI1	6.01	0.3066
4884	ENSG00000184363	PKP3	1.984	0.3066
4885	ENSG00000100167	SEPTIN3	3.557	0.3064
4886	ENSG00000165660	ABRAXAS2	2.872	0.3064
4887	ENSG00000150776	NKAPD1	58.179	0.3064
4888	ENSG00000164778	EN2	103.284	0.3063
4889	ENSG00000257365	FNTB	12.89	0.3061
4890	ENSG00000100364	KIAA0930	82.779	0.306
4891	ENSG00000075711	DLG1	3.963	0.306
4892	ENSG00000115828	QPCT	4.822	0.306
4893	ENSG00000131480	AOC2	1.722	0.306
4894	ENSG00000198951	NAGA	12.668	0.3059
4895	ENSG00000113356	POLR3G	36.374	0.3059
4896	ENSG00000064102	INTS13	17.871	0.3059
4897	ENSG00000062716	VMP1	6.561	0.3058
4898	ENSG00000128274	A4GALT	14.335	0.3058
4899	ENSG00000154710	RABGEF1	5.119	0.3057
4900	ENSG00000187790	FANCM	2.446	0.3055
4901	ENSG00000162614	NEXN	14.92	0.3055
4902	ENSG00000139266	MARCHF9	24.9	0.3054
4903	ENSG00000109381	ELF2	5.727	0.3054
4904	ENSG00000174943	KCTD13	18.458	0.3054
4905	ENSG00000164506	STXBP5	1.506	0.3053
4906	ENSG00000158987	RAPGEF6	1.354	0.3053
4907	ENSG00000224578	HNRNPA1L3	5.489	0.3052
4908	ENSG00000128294	TPST2	6.623	0.305
4909	ENSG00000141499	WRAP53	45.008	0.305
4910	ENSG00000101000	PROCR	16.546	0.305
4911	ENSG00000163626	COX18	9.962	0.305
4912	ENSG00000125630	POLR1B	13.901	0.3049
4913	ENSG00000088832	FKBP1A	268.554	0.3049
4914	ENSG00000171443	ZNF524	11.358	0.3047
4915	ENSG00000161914	ZNF653	53.054	0.3047
